-7.823079793014658945e-01,-3.520876641428876130e-01,-1.771786195870407310e+00,6.084233448246769704e-01,2.620310981806749373e-01,-1.358610195946106991e+00,-5.210776155783609642e-01,1.011742639434884405e-01,1.687852707856891232e+00,-9.914702142695765996e-01,-6.398031093925884427e-01,-7.471788977397684217e-01,1.201184650774745011e+00,4.832285223923695749e-01,-1.408344843352732578e+00,1.843806535948779302e-01,5.832344499960716577e-01,5.252095427440999220e-01,2.150062534926469870e-01,9.136422787331310857e-02,-1.271974516349076101e+00,-2.969814264091028111e+00,6.141633946361041430e-01,1.036862501623792288e-01,1.277151723636658742e+00,-1.707404177110919852e+00,1.069068280602679222e+00,2.040410973728177257e+00,-2.617060922174445081e-01,-9.683429462680049893e-01,6.558232629747106079e-01,-6.738269280426802954e-01,-6.727660638919824576e-01,5.083568382564893628e-01,3.373224833869664652e-01,1.681785937835756639e-01,8.489461130869480066e-01,-7.113821409226860071e-02,-7.368353405585369442e-01,-1.237294867871405191e-01,-1.161507345343874453e+00,-5.212476668208342323e-01,-4.097721363303782338e-01,-4.943212963555890238e-01,1.081935378466483966e-01,1.332235393328959072e-01,4.243192921323577504e-01,1.080609007069593119e-01,2.320591000839075657e-01,-9.611094286434872513e-01,9.816746822091717561e-01,-5.458857502584355537e-01,-9.078717015714256044e-01,1.810842837318511034e+00,-9.435000980466745624e-01,6.800669206900076258e-01,-9.126219636126451373e-01,2.280269236956775636e+00,-8.382360653190882305e-01,4.932888655900056207e-01,6.031161775343768516e-01,1.468735161038841497e+00,1.920007904574462243e+00,5.227663633390317033e-01,4.857201463905936878e-01,1.641543724603546694e+00,-1.209673266103038713e+00,7.312668308433728503e-02,-5.596346710795738755e-01,-1.457866370172490544e+00,1.674666200765680679e-01,-4.709252232433980279e-01,-5.373489975631626780e-01,-1.161064336599724467e-01,2.959530386300663340e-01,5.828638913432035995e-01,-1.515062229832156326e+00,-1.313648452739430150e-01,2.208186380181082487e-01,-6.031158750003542401e-01,-2.615834182950581566e-01,2.158897713723533507e-01,1.042499592549958054e-01,1.025855213573092284e+00,-2.935626218285438682e-01,-5.553047862257076694e-01,-3.270340704576906177e-01,-1.827134306710394562e-01,-1.103702961798195936e+00,6.879307275049442172e-01,1.500272274482769452e+00,2.698724172847006275e-01,-7.035370956598103742e-01,-9.707836322449815425e-01,3.802391698757347505e-01,-1.465424495585683773e-01,3.777341221137106020e-01,1.211677074060609205e-01,-2.846121878589901733e-01,-4.726828402593957756e-01
8.060963065265569494e-01,-4.676891646511575074e-01,-5.433079881734983463e-01,9.446401178922122499e-01,-9.235431899411394863e-01,1.888704247297941174e+00,2.017755662579539533e-01,-2.261896096464140749e-01,-1.737031356152396455e+00,1.028901020207378725e+00,-8.258228059815450051e-01,-9.677400863311863555e-01,-3.633492035053678126e-01,1.513515501331237578e+00,-9.583247283035233322e-01,-8.542534285761690382e-01,8.006634767668678876e-01,-4.426141927001471243e-01,-4.767778763353841542e-01,-6.513015273370407199e-01,4.002552730773567546e-01,1.159969321428740985e-01,-8.824473731949793454e-01,8.932938940831472996e-01,6.436671545482722245e-02,8.928572892633535041e-01,1.898728281485888125e+00,6.996857467699141298e-02,-1.321284688356279213e+00,9.350978571478829604e-01,6.222551595492158139e-02,-2.626037130930772984e-02,-6.704540421962057462e-04,1.282915786949843984e+00,-3.854005900983247801e-01,1.438929789894541456e+00,8.681050752823631367e-01,-1.995291315109912478e-01,3.501650801852886907e-01,5.918746951514446408e-01,-8.944741699486010722e-01,-1.218488478647047790e+00,9.851438788969969496e-01,-6.722079109444227818e-01,-1.546057203699234828e+00,-3.276034822035012728e-01,-9.108095006625211987e-01,8.422307338710606217e-01,-1.557213501811748779e+00,5.916045872638250325e-01,9.730606980134531847e-01,-1.421734270197846817e+00,-3.516980125023446702e-01,1.465236978185964434e+00,-8.497143341606062661e-01,1.892699349717801294e+00,1.301062543309882358e+00,-1.443038083403911376e+00,2.016040924837236847e-02,1.423130294674011198e+00,2.268616365862839365e-02,-6.199858452693153277e-01,-2.820123195170877395e+00,2.585828772333100822e-01,1.335049641652622965e+00,-5.264116546798829344e-01,5.432209803762348965e-01,4.439439237912270464e-01,6.366925235561808893e-01,-1.233862796333065948e+00,2.077816946856708480e+00,-4.540501824687532828e-01,-1.113902318219875676e-01,-1.448321961865629115e+00,5.934204765786943447e-02,4.673403190564122123e-01,2.099108214280910989e+00,-3.208709987049717105e-01,-1.641360344227148937e+00,1.955754952267494406e-01,-1.331040581569670755e-01,2.059533880692069885e-01,-3.487210879622509863e-01,-3.523422957567939884e-01,-7.770013324836957391e-01,-1.965461120867914302e-01,1.267351762054145903e+00,-3.857361579345336966e-01,9.090782069135694421e-01,-2.866093596885505024e-01,2.074542930475278824e-01,-9.362701425405384192e-01,8.019793076285005595e-01,-2.364973283594713760e-01,3.726918633755140764e-01,-8.375302679003209239e-01,-1.232999149539232064e+00,2.440042688606069710e-01,1.002538489921957154e+00,-7.530769980086275961e-01
-3.609239852315998531e-02,1.035609421026474575e+00,-6.831866911922213070e-01,-7.463319637845269860e-02,6.339353706966114332e-01,4.672353364225415584e-01,1.307580204662157908e-01,1.527035091014555812e-01,-3.179302277028401291e-01,-5.217116020984736285e-02,1.187508444028855248e+00,-8.716591271993848755e-01,-3.123327780199188775e-01,4.671963851870094553e-01,9.114777302560533867e-02,-1.686216180444033708e-01,1.444800239943075493e+00,-1.536218246820697075e+00,-1.723126627537242328e+00,8.652295370691245324e-01,-8.099580229024938571e-01,2.012848531460243340e+00,-9.027222674836899996e-01,4.475068412526328476e-01,-1.312102370087492309e-01,-1.455236508540270535e+00,1.527004041749163488e+00,-5.157484251804723280e-02,8.489410428576898981e-01,-5.068130915861865926e-01,-9.164905169628145831e-01,1.077176032024492525e+00,5.930541355407610571e-03,-4.856825378175075869e-01,4.075376586996089234e-02,-1.449764016544170087e+00,1.405878778553833808e+00,-2.287007871711732310e-01,-3.061841717052946055e-01,-1.315381367528821954e+00,4.003188696934993351e-01,-8.920612807469420202e-01,-5.546219423646270297e-01,4.614487153964252908e-01,1.589709133241853589e+00,5.288461647086698525e-01,-1.759284140876223201e+00,-2.302993023601879463e-01,-8.804038259631861152e-01,1.234367812999927150e+00,-4.583962332982679522e-01,1.046881756367373795e-01,1.628089210141472898e-04,9.038693059012337105e-01,6.912476290228554143e-01,-5.382669558303179169e-01,1.868523402000201283e+00,-7.046928941892502962e-01,-2.252476484219856356e-01,-4.123539539245652530e-01,-4.323578481678900243e-01,-1.350083676969548563e+00,4.759751360152536526e-01,-1.450441477561678072e-01,3.492408091092737976e-01,-1.545272516532487095e-01,-2.107477376764190988e-02,2.564156638117056186e+00,-8.375218163780915326e-01,-5.589419920091736049e-01,-2.070149587053859985e+00,-7.287970094090288065e-01,2.614799805531969668e+00,1.399512275220661905e+00,5.826849838095076173e-01,-5.547707353030765232e-01,4.609877872586758407e-01,1.704835499327643777e+00,-1.026254672198487761e+00,6.284531767103729294e-01,9.038548541004218784e-01,1.449591606201198868e+00,-8.082095195309602076e-01,4.215607326758733508e-01,1.661799576164169512e+00,-1.199643091987769861e+00,-4.904065101054666531e-02,-1.152514231461863936e+00,-3.494756530529327110e-01,4.504652066860880266e-01,-5.293129048712149481e-02,-7.265041494496637942e-01,2.460144077189840850e-01,1.413629267278496915e+00,-3.555724652787654594e-01,-1.046423756092774493e+00,1.379461197606413891e-01,-1.735973443341536804e+00,-5.103246131161339738e-01,4.914620367955213620e-01
-1.242837287861648932e+00,-4.682147231183488856e-01,1.121552314727359168e+00,-3.692771957498669488e-01,1.523458588572508488e+00,3.198152054378475828e-01,-1.623711849239810157e+00,-9.564595497426960913e-01,5.967724882520574203e-01,8.160272834720427859e-01,2.126431395433630855e-01,8.921081892262886504e-01,9.169455743496579547e-02,-1.828028493691140399e+00,5.368465804554776177e-01,3.475244404986883862e-02,5.955484235493486711e-01,-1.367677266645907219e-01,7.463245725373403028e-01,8.427219667094049127e-02,-5.565757919523313113e-01,-1.838755896097477027e-01,3.590329360495599920e-01,5.490047555384148792e-01,2.078521722801018434e+00,8.856148069505563880e-01,-9.870298261404876206e-01,-1.802405696904187116e-01,1.451232605023975442e-01,1.246832551204320461e-01,-3.759431273024602671e-01,-1.651701061773168000e+00,-1.337272014062053094e+00,1.447012716337540583e+00,5.979649716678654414e-01,-3.751096567235002732e-01,8.995209800985233262e-01,2.064229249612070383e-01,1.052198704833904319e-01,-6.272536728412531071e-01,2.960870281611430732e-01,1.059407030226947155e+00,1.127695226851764376e+00,1.005368033836413266e+00,4.551395999817441362e-01,-9.943570284392901915e-01,-6.020691716261223903e-01,5.344569407672449257e-01,1.426612205283371848e+00,4.654507372530813925e-02,2.098650188773334702e-01,-5.237995610080243419e-02,-2.650584530724933607e+00,-1.611142362556484908e+00,1.047422927398032666e+00,4.991634734198382439e-01,-1.344584666813167573e+00,3.296686172097680334e-01,-1.772864756690769150e+00,-1.073926159547506698e+00,-3.937713161741213108e-03,4.477256795358581787e-01,-5.987592611332973602e-01,-5.622514478243506586e-01,6.740798030394387075e-01,3.787003323043151015e-01,-1.189246636426336545e+00,1.368380307330867796e+00,2.107785061194691612e-01,-9.098374231533815637e-01,-6.061695916836502551e-01,-6.746828894093721551e-01,9.833603587312793604e-01,-9.661838552505400690e-01,4.743795364378451396e-01,-6.404446658271623072e-02,-1.184611279270089357e+00,5.142811605278923004e-01,-9.189646519959117077e-01,-1.411717300261990715e+00,-1.127245873133986553e-01,-1.641941520194730719e-01,1.596811061728655501e+00,-1.406501108836510472e+00,-6.016697678691340645e-01,9.358271540291804858e-01,2.145424355640389802e+00,3.723267606557031373e-01,2.348952523300756046e-01,5.563800654346419128e-01,-5.680240146112118804e-01,-7.798037214670857642e-01,1.637308865310187933e+00,-3.549121501170575677e-01,1.516154164010816929e+00,4.058710367987836687e-01,-7.294027315290648739e-01,-1.196609290619628618e+00,-1.284491006273781766e+00,-1.214855494335836505e+00
-1.242509610044180701e-01,1.284925640622108567e+00,-7.096250881289226653e-01,-2.675740046542711692e-01,-3.168003152653821042e-01,1.814415732322645081e+00,-6.200725483494096135e-01,4.412976625729421731e-01,-1.114516169575975990e+00,5.849845523269191494e-01,1.788951766938716936e+00,1.066977094029674777e+00,5.318273825385472220e-01,8.455379645819557366e-01,1.342626617535938593e-02,6.968193268049207578e-01,1.565404452217243225e+00,1.091669899496840568e+00,8.438714292497473402e-01,-3.713006510089793544e-01,-3.829393893576038543e-01,-5.548705153232810217e-01,1.272097233362757596e+00,-4.245643023592838849e-01,2.075133773890777800e+00,1.456817987999041719e+00,5.066290302388866129e-01,3.029803493377973833e-01,4.445910543629220113e-01,-1.197261534803596650e+00,-4.728582497512133775e-01,-3.702134165667185783e-01,-1.852008455031058376e-01,-7.499688495750703732e-01,-8.685249426879592116e-01,-1.135248123932550257e+00,-7.898751338935059430e-01,-1.818130901578801084e-01,9.612900320385163733e-01,2.569374737043681467e-01,8.150880562030885512e-01,-2.883429629691159346e-01,-8.395218245815028180e-02,6.035409613291912168e-01,1.221765843861871037e+00,4.513297385128804406e-01,2.841020477538337974e-01,2.672764115891326231e-01,-3.765745455668474406e-01,1.425504030573014891e+00,-7.656238358189102478e-01,1.722134812385936797e+00,1.023860645864243413e+00,1.109048527549192809e+00,6.928571466859048678e-02,8.308946984906405708e-01,-1.334320370627059660e+00,-1.094123435556874746e+00,-3.296502833350336559e-01,-9.356559027907648263e-01,-3.032190693471897847e-01,-5.318850301319062446e-01,-3.865661123992591985e-01,5.258687139570085156e-01,-6.302827407781547153e-01,-3.402899258024381091e-01,-3.664020762951426535e-01,1.114982856762496422e+00,1.171786790389004740e-01,-8.204662536583923194e-02,6.611851864540740920e-02,-1.200419557237212942e+00,-4.813583202227525448e-02,1.026831967827814385e+00,4.373992587939607990e-01,-7.191190658827398829e-01,-2.028701906516209519e+00,-4.664889550583275479e-01,-1.246167064956063553e-01,6.949662218847647566e-01,5.769170336917964770e-01,-8.704572672879032913e-01,4.520302296048970825e-01,2.307865242471475842e+00,-4.376119047867541578e-01,1.565333825124470835e+00,-7.740714320082739963e-01,8.508233915129724823e-01,-9.753171618817128019e-01,1.934181852750042063e-01,-5.490267682146692252e-01,1.794868943350530266e+00,-7.168219407859737213e-01,2.599490145160290755e+00,-3.927822049575185881e-01,3.042354995748298707e-01,5.728054102748184051e-02,-9.633476678305074037e-01,8.155428392205488208e-01,1.570468526916869667e+00
-8.441641341010672761e-01,1.070284347430778826e+00,-6.723350557244222037e-01,-1.690815681612122479e+00,6.104374503867193713e-04,4.734289338757197707e-01,6.280155770425912554e-01,-3.875764236043735544e-02,2.261655285847089303e+00,2.005325327527541224e-01,1.023451404516189323e+00,-4.691652526967866610e-01,6.728890774630444382e-02,6.834068698011287468e-01,4.632261281831261956e-01,-1.543984591686438090e+00,6.662010180834484485e-01,1.998131799128339381e+00,-4.090788689851838633e-01,-1.400567043774491593e-01,1.180415970336553544e-01,-1.486496537825065523e-01,2.285151821336794398e-01,6.621983178228122435e-01,7.121370323772470146e-01,-1.621031108120448927e+00,1.267519987828031436e+00,1.707946780676644849e+00,-2.029365613048431105e-01,1.295275805136142933e-01,1.924123534239309541e-01,9.739713767118575449e-02,-1.554971907843620826e+00,-2.230402607237373935e-01,1.266793200931147112e+00,2.323170732414263639e+00,-1.047282198438383993e+00,4.736102786428099676e-01,-8.890482233165933890e-01,-2.915499452463327090e-02,-8.596077735190394975e-01,-1.391810771712911343e+00,-9.397704973495596414e-01,-9.583913135623481905e-01,5.444881405839210320e-01,-8.788760583957724859e-02,-1.303451562974716982e+00,-1.283234744575302511e+00,-9.838242259024171377e-01,3.555459672128908899e-01,-3.205087051607894422e-01,4.727322897867531903e-01,-1.154016787028021018e-01,-3.089607908815469317e-01,-1.122003211534349898e+00,1.304488391477514053e+00,-4.819086522178593901e-01,-6.599779116513724286e-01,9.165739090766480412e-01,-4.735641554581840884e-01,4.557872369417202418e-01,9.776358068645688570e-01,-8.950825734676547407e-01,5.736446210670620438e-01,-2.073792671185141323e+00,8.973809234316435512e-01,6.932732252035058718e-01,4.785713032460321981e-01,-5.494157070047663849e-01,-6.761854443239395662e-01,-1.930795671994625096e-01,2.545823301984210030e+00,-1.222087431855776174e+00,-5.302779890095555837e-01,9.205394556765839065e-01,-2.564728103600988351e-01,-4.139614676373457036e-02,1.476848688797939957e+00,-2.772431715932802687e-01,4.686539562168240969e-01,-5.932583043471877371e-01,2.772293607309940233e-01,-5.803312826775297584e-01,2.066980850422792670e+00,-1.764725299248922075e-01,-1.730000066306898621e+00,-2.892383991214304562e-01,1.214354138767185648e-01,-1.580944280347174047e+00,1.502073033274316793e-01,9.635101685929888804e-01,-3.498390658692816513e-01,1.971832997099747686e+00,1.798009014734515354e+00,5.934451752355514031e-01,-5.562336241460447139e-02,-8.375734796300718932e-01,-1.567476686434479127e-01,-4.419338100785759060e-01,1.193996492083430894e-01
-2.880935165216599175e-02,1.201920339053800690e+00,-1.088836203940258152e+00,-6.236237215148752178e-01,8.117049193049259426e-01,-5.576995643852881296e-02,-1.449171718263834452e-01,9.311990005572736706e-01,1.965753984664734944e+00,3.889971091494421884e-01,2.800706520049488502e-01,-1.117781909549985242e+00,5.352529405600406909e-01,5.995658124862691674e-01,1.148386495800830742e+00,6.414485321965097964e-02,5.593686872923002706e-01,1.696713067115446782e-01,1.695920385487902082e-01,-7.036087808105347952e-01,-2.989809136328404060e-01,3.269260751096804141e-01,2.468132696029073259e+00,-8.694862396861722242e-01,8.599752368450624962e-01,2.151460930643611380e-01,3.122953593056057020e-01,-2.166681109545838813e-01,1.914745780778567719e+00,1.505984956384307516e+00,1.432521672910671284e-01,-4.943666922075006243e-01,-6.017514589007847414e-01,5.534017686882972825e-02,1.015456763982609534e+00,9.398593053924509944e-01,-1.610401983419676442e-01,-5.863578886461161543e-01,-4.545510879522861591e-01,-1.244866098430484014e+00,-1.068456168316091137e+00,-5.991715275897765425e-01,1.192608581691435576e-01,-6.725112452533880958e-02,-4.597179587454683358e-01,2.761297763918895698e-01,-1.838980723525354355e+00,-1.070957742289178727e+00,1.222975389564556238e-02,-6.207979665785684498e-01,-1.086375263652129775e+00,5.891059022241397214e-01,3.414552745213680907e-01,-1.263436921982318273e+00,-6.640280763130461672e-01,-5.017138671490719570e-01,-1.480007455172744679e+00,6.770277973186453746e-01,-1.813655125952742919e+00,8.504682280055155807e-01,4.075652579717253254e-01,-9.884723543165052639e-01,8.820194897672878342e-01,-5.506107533306248136e-01,3.401104921129547987e-01,-1.009088107039050275e+00,-3.334964423147860901e-01,-3.113846207289928114e-01,-3.993845725551358194e-01,-2.422303086152120422e+00,5.431012908072030410e-01,-4.968759582076381909e-01,-4.582760289207358784e-01,-7.950096739002988633e-01,-1.614378371311375515e+00,-9.637273374483676380e-02,-5.369043602420107142e-01,2.022357951900739081e+00,-5.344339210579502897e-01,-6.448563595472570631e-01,-4.870849248762958994e-01,-6.713866859758349515e-02,1.217969673504573969e+00,1.062151376940724257e+00,-2.067842054493078230e+00,1.869283646204879246e-01,-1.670481199643654824e+00,5.092842550756403464e-01,-1.373600144441968984e+00,1.730458119577535092e-01,-1.255913243842931681e+00,-2.750390299317462262e-01,-3.636134050747998336e-01,1.254463901179287522e+00,-2.227819761369249196e+00,-5.615327890591954585e-01,1.380535338099294407e+00,1.171311389271746606e+00,6.157715026316511464e-01,2.738041058800129157e-01
3.798748921884083640e-01,5.106113771927716094e-01,-5.593527371758130751e-02,-4.696684995134208229e-01,-6.926311204279974598e-01,-1.368959030321612591e-01,-3.752604182783790265e-01,-6.839348485018955648e-01,1.532814358545087075e-01,-8.544204286521733804e-02,-1.324890765220688493e+00,-8.027969412776411184e-01,3.933646703726865201e-01,-5.165616722464893007e-01,1.006123986516613833e+00,-2.282078497227774949e-01,5.389579183743571367e-01,7.484576296820635299e-01,4.090512953950198871e-01,1.031575307651175777e+00,-2.287380274140981662e+00,4.854209450562167460e-01,2.267909315412430793e-03,-3.371137203530065740e+00,-9.464825034938573189e-01,-6.571377463098801996e-01,-6.176835038964501035e-01,-2.584656251293317164e-03,-9.833428614409966961e-01,-9.448007856942239324e-02,-4.103425949914836779e-01,1.241760388785646096e+00,-6.098612157663853006e-01,-3.457706426423057811e-01,-2.525759730739932443e-02,-7.643295970379206106e-02,4.219851660893861878e-01,-1.038628342679786404e-01,-5.010750479728017792e-01,3.317243641520057906e-01,-8.614298092562404641e-01,-1.451714029193970634e-01,6.714762418735769067e-01,-1.225833111950987542e+00,1.454221957283295674e-01,8.947182967770525019e-01,1.107638450706925903e+00,-3.693002503241205048e-01,1.515680603538220872e+00,5.861860755434528114e-01,6.425250845159112822e-01,4.561388659454372885e-01,-2.437843698809630533e-01,7.669333573961130135e-01,-4.798956629179405020e-01,1.343447736783799140e+00,4.741049357430632827e-01,6.013663685435550743e-01,2.214361377486707971e-01,4.710989284063390459e-01,1.307793655753295203e+00,6.031829721965334956e-01,4.621107621517651642e-01,-7.376195219609916753e-01,-1.208848632619627272e+00,-5.085478032610166732e-01,1.882711667833600444e+00,-8.918305013527971781e-01,-8.002709662236212607e-02,1.806712538031911841e-01,9.716680775670343273e-01,-1.067089906239122143e+00,-1.158535742835824639e-01,1.984406697091990246e+00,-2.629975736893938598e-01,1.329605015724925343e-01,1.677428294002022147e-01,-2.559045459170329329e-01,-6.800209429942648542e-01,2.491412552687024995e+00,2.456276077781383849e-01,1.761505261419396909e-02,2.212991580519636445e-02,5.182684218819969546e-01,-2.490113408894983060e-01,-6.790387054440607528e-01,-5.319322157718112676e-01,2.763701801021577253e+00,9.555093202449275180e-01,1.542080889988691972e+00,5.667742242002993258e-01,1.301942661217093455e+00,6.960507769228377883e-01,-9.410312949152030981e-01,1.704265952410170870e+00,-7.894748064568992696e-01,7.836289892297509940e-02,1.979486756577229833e+00,3.288557687580757172e+00,9.914754796900105971e-01
1.278108688546231830e+00,-1.775098658598018853e+00,2.483680714831428826e+00,9.180781572661022016e-01,-6.722789361444254652e-01,-2.912838732985260748e+00,-1.218387179854923952e+00,-1.613292498397130625e+00,2.705343029307786029e+00,-3.476842148461264381e-01,-1.237469362909554338e+00,6.630969807656872383e-02,-4.202726748380811173e-01,1.040922921374185517e+00,-6.289304003340784321e-01,1.762567150448483222e+00,-8.509418649317240790e-01,-3.279379535404048363e-01,-6.050697827541103024e-02,-3.450977847120102471e-01,-1.964793259224946631e+00,-2.417349443155331068e-01,5.179148452487336574e-01,-9.476975271869194639e-01,6.379577332095870412e-01,1.539828890173504383e-02,1.518147367458056340e+00,9.424958152726174987e-01,-3.650784916344380071e-01,5.848231764610343220e-01,-1.045231343973115790e+00,-4.394756673933732927e-01,7.953113173684204229e-01,-1.852874200860099574e+00,2.604841194569518237e+00,8.082723046152071600e-01,8.211380862224462174e-01,-1.724277170178345697e+00,4.767832645242979783e-01,-3.000977965008269077e-01,-1.704334540977091139e+00,-1.953002306407591870e-01,-9.433294611874474267e-01,4.796925309872174803e-01,1.631733560618692902e+00,8.330837550445220341e-01,1.433768137575539781e+00,-1.088483609855639633e+00,-1.058676790354260655e+00,-1.397994039551313517e+00,6.951858635140117926e-01,5.191732112844970048e-01,-1.250060197665573636e+00,1.003947541361345452e+00,-3.866947646595084165e-02,1.020381018581128618e+00,-2.724634339675483519e-01,6.073141179383331201e-01,-4.318217157195710643e-01,3.075457251363161171e-01,1.133289284952596065e-02,-1.718152058147905947e-01,-5.102336520482100291e-01,-9.454214683524977403e-01,1.137562898255291222e+00,1.031670574355433079e+00,-4.349212504165348436e-01,-1.310778239562530922e+00,8.448047245432785957e-01,-1.087587940543343290e+00,1.603972094291694406e+00,3.644447009847540664e-01,7.922615596133085747e-01,-2.689030913625572450e-01,5.477884514194979459e-01,-1.044612425999764005e+00,-1.467462502497520527e+00,1.797415609532377001e+00,-9.482169705457561826e-02,-7.509379300201360907e-01,4.474499745120968375e-01,-5.972649224952532032e-01,-1.635437939251672246e+00,-6.612489769326271860e-01,4.687147806104015602e-01,1.840305306578034594e+00,2.227256502668679972e-02,-5.796035103147462175e-01,-1.473184485887748307e+00,3.255565669232951542e-02,7.583720496131153288e-01,-8.768238345118664068e-01,-1.780114007181904823e+00,5.263975711643810174e-01,1.517006345305722814e-02,1.310816680463496864e+00,7.827318636156946896e-01,-1.232174789003277038e+00,-1.460477474498001360e+00,6.084531249328848368e-01
2.172216356262604009e+00,5.713346668312300203e-01,-9.891280221992522492e-02,2.174782356697959051e-01,8.407190162310992365e-01,7.818413827868689880e-01,5.789538137752422986e-02,9.632826028599321688e-01,7.255260387347611806e-03,-3.931510544815613462e-01,7.947706414293848054e-03,2.514288205777645224e+00,-8.078100483299468504e-01,-1.046870309955835604e-01,-1.015686671032783872e+00,5.645630914420946000e-01,-6.991140785679043068e-01,-3.962865243626076395e-01,4.749254002101617189e-01,3.290388114685694476e-01,2.580888048296408610e-01,4.525480819121870391e-01,1.967966169342672544e-01,2.563210938053979149e-01,-1.172815767649116880e+00,1.122390326928627946e+00,9.955984202364729363e-01,-8.666094344803143557e-01,2.763421674331114075e-01,1.390794826110008264e+00,-7.782515416935233132e-02,1.753610532401248812e-01,7.645128657251709647e-01,7.222377091773346525e-01,-6.726025608735932693e-01,5.975227609494240255e-01,6.469995742204999178e-01,-4.217048269709393060e-01,-6.088933616153108241e-01,1.427379594077962111e+00,1.468420405214514168e-01,4.889307304004734123e-01,-7.981951215283717982e-01,4.372992643216576658e-01,-1.003853503518745027e+00,-2.088445069075651750e-01,-3.899072117049314223e-01,-4.351384465078012576e-01,-6.587642637726816019e-01,-1.673041458985241814e+00,-4.802616626131449296e-02,8.048586467765713737e-01,1.732221825046449837e+00,3.250240085904815279e-01,-7.094242758825397566e-01,-1.783443116359033631e-01,1.787904172926930713e+00,-8.715622830211933181e-01,1.646403288772589235e+00,3.688185283414605053e-01,5.479742039459174485e-01,-5.293966708325434922e-01,2.213797884867539256e+00,6.442384433534226185e-02,-4.328915722172956004e-02,7.562776561230712957e-01,-1.469669554987733218e+00,-1.395293030431862258e+00,1.233395806848658793e+00,1.380496070976444223e+00,1.003137547937720531e-01,-1.923295792563085804e+00,-1.480132185849024062e-01,-1.567971917175633001e+00,1.548473642272720996e+00,-2.832462203223634067e-01,8.809755488837766046e-01,-1.163958280572232828e+00,9.921778125147991956e-01,6.999265309840946303e-01,4.288486882560703650e-01,1.939225661576206017e+00,1.759501743839193111e+00,-1.521049170457991373e+00,-2.825206392958831692e-01,-1.281218820317066576e-01,-7.699461122202247987e-01,1.080485943429023710e+00,-1.529340397969282561e+00,-1.378841393509258606e-01,-8.514506030354491717e-01,-1.368763100957794743e+00,1.292501235097253121e+00,1.093644616540948356e+00,-2.411843813458887098e+00,4.873977974808633151e-01,-1.071502511690760384e+00,1.761617323867104679e+00,3.759865660279625987e-01,1.749266585945459695e+00
